text,Circulated as claim or as debunk or undecided,screen_name,user_id,tweet_id,retweet_count,created_at
#Presidentielle2017 LIVE PRÉSIDENTIEL - Rumeur sur un compte offshore : Macron porte plainte pour faux et usage de… https://t.co/Yiy7xR4SCc,,Electionsde2017,4539586102,860086682477101056,0,2017-05-04T11:00:19.000Z
Rumeur de « compte offshore » : Emmanuel #Macron porte plainte contre X &gt;&gt; https://t.co/DLuod6lFLI https://t.co/ki6GuDhf3w,,TheDadGeeK,293161420,860120160644059136,0,2017-05-04T13:13:21.000Z
"Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore
 https://t.co/n51qoKR79k",,archimusiques,606558298,860104680680153088,0,2017-05-04T12:11:50.000Z
"Macron porte plainte pour « faux » 
après la propagation d’une rumeur 
sur un compte offshore
 https://t.co/n51qoKR79k",,archimusiques,606558298,860104918874697729,5,2017-05-04T12:12:47.000Z
@adrenaline1001 @ClaraNationale @lobs ça passera sous silence tout comme l'info sur #Macron et un compte offshore q… https://t.co/8b52NKcqAg,,jgilb48,4017280223,860134297159823360,3,2017-05-04T14:09:31.000Z
Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/CdbFl5qXe3 https://t.co/UbA6FOUuBb,,ActusPolitiques,733243783199006700,860099633477038080,5,2017-05-04T11:51:47.000Z
Insinuation de #LePen sur un compte offshore: #Macron a déposé plainte https://t.co/rU7PnyXZJW #France #Presidentielle2017 #Bahamas,,JrmieJ,823182360,860094506967998465,1,2017-05-04T11:31:24.000Z
Rumeur sur un compte offshore:#Macron annonce avoir déposé plainte pour«faux et usage de faux»https://t.co/hZXVMCSK5d #Presidentielle2017,,JrmieJ,823182360,860089114753994752,0,2017-05-04T11:09:59.000Z
C'est quoi cette histoire de Journaliste Américain qui aurait des preuves d'un compte Offshore sur #Macron ? #Lepen,,chris_valy,467817388,860039563758227456,1,2017-05-04T07:53:05.000Z
#Macron VIDEO – Wallerand de Saint-Just justifie l’attaque de Marine Le Pen sur un prétendu compte offshore...… https://t.co/4wfSVOjhu4,,macronnews,8.33068E+17,860118394581987328,1,2017-05-04T13:06:20.000Z
Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/vTcVcelxMk https://t.co/0ZFB4s3j6R,,PolitiqueTWT,1463150749,860102744140533760,0,2017-05-04T12:04:08.000Z
"🔴🇫🇷#URGENT : Après les rumeurs sur un compte offshore aux #Bahamas, #Macron porte plainte contre #LePen pour ""faux… https://t.co/Gy2S6aFgJi",,LeGlobe_info,793842846050684900,860081089523666944,79,2017-05-04T10:38:05.000Z
« Compte offshore » d’Emmanuel #Macron : les trolls de 4chan ont oublié un calque sur leur faux .pdf https://t.co/Rjxj1BYXIu,,iDorian,213526206,860632639438553088,0,2017-05-05T23:09:45.000Z
@GG_RMC @marieannesoubre @Dr_Moji Nouvelle révélation sur le compte Offshore de #MACRON sur mon compte =》bfmacron https://t.co/MHNjoqksGh,,europeauxblanc1,833713416594452500,860413578410676224,0,2017-05-05T08:39:17.000Z
"@BFMTV @LeifSiv_Falk Nouvelle révélation sur le compte Offshore de #MACRON sur mon compte =》

bfmacron ???? https://t.co/5ymKAlmBJH",,europeauxblanc1,833713416594452500,860402819597250560,4,2017-05-05T07:56:32.000Z
Pseudo-compte offshore de Macron : bal des faux-culs au FN #macronoffshore  https://t.co/SgK2RjHEeC https://t.co/xEE8VU4Gvr,,yvanguerrin,2306460758,860589627710869505,0,2017-05-05T20:18:50.000Z
Pseudo-compte offshore de Macron: bal des faux-culs au FN https://t.co/ND7QanQ8qN https://t.co/Deq00XjWA0,,tnoisette,30243790,860514754707804161,22,2017-05-05T15:21:19.000Z
".@Marion_M_Le_Pen : ""Marine Le Pen a posé une question à Emmanuel Macron sur un éventuel compte offshore""
#JamaisMacron",,AvecLepen,2241111392,860380781046255616,0,2017-05-05T06:28:57.000Z
« Compte offshore » d’Emmanuel Macron : les trolls de 4chan ont oublié un calque sur leur faux .pdf - @Numerama https://t.co/hWY6bK3iPD,,Michel_Goya,392223127,860762438903398400,43,2017-05-06T07:45:32.000Z
@Georges_Resist @cnccep @EmmanuelMacron Vous êtes anti Macron donc vous vous permettez de diffamer? Il n'y a aucun compte offshore.,,DaFrenchBastar1,762832829503967200,860821313811877889,0,2017-05-06T11:39:29.000Z
@Costryme @Georges_Resist @cnccep @EmmanuelMacron Antoine réveillez vous Macron (ou plus MR du CON ) a bien compte OFFSHORE,,Cale72994266,857269370728349700,860725770783776768,0,2017-05-06T05:19:49.000Z
« Compte offshore » d'Emmanuel Macron : les trolls de 4chan ont oublié un calque sur leur faux .pdf -… https://t.co/ysM034sBl0,,Numerama,51004523,860478883237421056,908,2017-05-05T12:58:47.000Z
"@jasminn2012 @RenaudCreus @mediapart Sur le compte offshore, aucune preuve et #Macron a porté plainte. Donc Oui. Sa… https://t.co/fiD7kmNrUo",,touine_z,751154780156952600,860937152913432576,0,2017-05-06T19:19:47.000Z
Compte offshore d’Emmanuel Macron : les trolls de 4chan ont oublié un calque sur leur faux .pdf  https://t.co/BhvnpoTsmr #presidentielle2017,,Hesyrus,3642381147,860972997066317824,0,2017-05-06T21:42:13.000Z
Pseudo-compte offshore de Macron : bal des faux-culs au FN #MacronLeaks  https://t.co/SgK2RjHEeC https://t.co/C0ew0FyO7m,,yvanguerrin,2306460758,860657895150637057,3,2017-05-06T00:50:07.000Z
".@wikileaks @f_philippot L'intox dans ce cas n'est pas un ""traffic d'enfant mené par #Clinton"", mais un supposé compte offshore #Macron.",,WCM_JustSocial,353463122,860949904130224128,3,2017-05-06T20:10:27.000Z
@MLP_officiel @louis_aliot Nicolas @dupontaignan MACRON a bien un compte OFFSHORE aux Bahamas ! Il l'a en partie re… https://t.co/vKbzymOjSk,,SylvieSdi,3136136362,860769336012754944,1,2017-05-06T08:12:56.000Z
"#Macron avec l'immunité présidentielle qu'il aurait dimanche avec l'affaire du compte #offshore et de l'#oreillette s'en tirerait,votez #MLP",,sebastiendu88,722418709,860566819626766337,12,2017-05-05T18:48:13.000Z
Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/4DEhVWnicd,,netguidecom,2422762861,860327758517481472,2,2017-05-05T02:58:16.000Z
Compte offshore d’Emmanuel Macron : comment a été fabriquée la fausse info https://t.co/55C9pBnj1K https://t.co/9UhitDVDjP,,SophiFay,221154967,860370547296829441,2,2017-05-05T05:48:18.000Z
"VIDEO - D'où provient la rumeur du compte offshore de Macron aux Bahamas?
https://t.co/vPsHu5x91i https://t.co/fqPPovJBmw",,BFMTV,133663801,860354619033210880,55,2017-05-05T04:45:00.000Z
"Le compte offshore de #Macron enfin dévoilé. On en parle dans le #Debat2017 ?

3/4

 #2017LeDébat 
 #Debat2ndTour … https://t.co/njih8k8gLJ",,NaonedBreizh,493488037,859860316259319808,5,2017-05-03T20:00:49.000Z
#2017LeDebat Ils sont tellement désespérés au FN qu'ils inventent une histoire de faux compte offshore détenu par Macron #pathetique,,JAimeJAimePas75,2237366592,860088001577324544,1,2017-05-04T11:05:33.000Z
Je serai @MLP_officiel je prendrai le risque de la diffamation pour révéler le compte offshore de #macron @f_philippot @david_rachline,,LEBIHANYann,307947015,859899695145127936,0,2017-05-03T22:37:18.000Z
#Presidentielle2017 : Rumeur sur un compte offshore : Macron annonce avoir déposé plainte ! https://t.co/5msb823qqq #&gt;Infosdujour-Video,,cotentinweb,47889093,860091099075031040,0,2017-05-04T11:17:52.000Z
Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/4pSWsjbTyc #Bahamas,,Skhaen,28373445,860098945418219520,0,2017-05-04T11:49:03.000Z
"@rticule @EmmanuelMacron @JJBourdin_RMC Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'i… https://t.co/Xk6BlhT1PI",,superconarrd,62755751,860101612970397697,0,2017-05-04T11:59:39.000Z
Donc c'est vrai #Macron à un compte offshore au #Bahamas après tout rien de bien surprenant dans ce monde là...,,nmois1937,2545003311,860091444379475968,0,2017-05-04T11:19:14.000Z
Macron aurait un compte offshore? Si MLP gagne à cause de ça je pars. #MacronGate https://t.co/aVC7EFmWhQ,,PasTout2Suite,785230267699064800,859918208337424384,1,2017-05-03T23:50:52.000Z
Rowlfg➞ Le Compte Offshore de #Macron dans les Caraïbes ?? Bof ... trop tard. On ne rebouche pas une bouteille de champagne,,IslamNON,2788533749,859895265188249600,0,2017-05-03T22:19:41.000Z
"Le compte OFFSHORE de #macron va lui péter à la gueule dans pas longtemps
#Marine2017 #LeGrandDebat #LeDebat #Debatpresidentielle #EnMarche",,koulio002,228134794,859878969583259650,0,2017-05-03T21:14:56.000Z
Présidentielle : Emmanuel Macron porte plainte après des rumeurs sur un compte offshore https://t.co/4E65ejSNzj via @franceinfo,,Stephanie_Haas_,301073876,860108527070838784,0,2017-05-04T12:27:07.000Z
Marrant comment toute la #fachosphère s'intéresse subitement à tout sauf ce fumeux compte offshore de #Macron. #PizzaGate #MacronLeaks,,WCM_JustSocial,353463122,861030183800799233,3,2017-05-07T01:29:27.000Z
".@wikileaks @chrisdoman Autant dire que plus personne ne cherche ""le compte offshore de #Macron"". Tout simplement p… https://t.co/cBV6eSFX89",,WCM_JustSocial,353463122,861263847969234944,3,2017-05-07T16:57:57.000Z
"Pirate des #Caraîbes en TT, est-ce le nouveau surnom de #Macron ?... avec son potentiel compte offshore au Bahamas ^^",,abnegation91,1111313209,861326603779022848,1,2017-05-07T21:07:19.000Z
"Pirates des #Caraibes en TT, est-ce le nouveau surnom de #Macron... avec son potentiel compte offshore au Bahamas ? ^^",,abnegation91,1111313209,861325761369788417,0,2017-05-07T21:03:58.000Z
"@nanouyanounanou Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une intox : https://t.co/JzukB70nfD",,superconarrd,62755751,860101643202772992,0,2017-05-04T11:59:46.000Z
"@immoboum Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une intox : https://t.co/JzukB70nfD",,superconarrd,62755751,860102218380328960,0,2017-05-04T12:02:03.000Z
"@7heures5 Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une intox : https://t.co/JzukB6IMo5",,superconarrd,62755751,860101578128228352,0,2017-05-04T11:59:30.000Z
"@VictorSinclair3 Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une intox : https://t.co/JzukB6IMo5",,superconarrd,62755751,860102235115704320,0,2017-05-04T12:02:07.000Z
"@dobsky33 Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une intox : https://t.co/JzukB6IMo5",,superconarrd,62755751,860101506569252864,0,2017-05-04T11:59:13.000Z
"@LeGlobe_info Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une intox : https://t.co/JzukB6IMo5",,superconarrd,62755751,860102093851504640,0,2017-05-04T12:01:33.000Z
Fake news ou pas sur compte offshore#Macron le parquet financier doit enquêter pour être au carré!,,JansonMathilde,856045969766584300,860077139114242048,0,2017-05-04T10:22:24.000Z
"Sur #E1Soir une journaliste s'évertue à nous expliquer l'origine de la fake News touchant au ""prétendu"" compte offshore de #Macron",,Elise_Ri,2966120140,860166261334056960,0,2017-05-04T16:16:32.000Z
Rumeur sur un compte offshore : #Macron annonce avoir déposé plainte pour... https://t.co/CUAqO3QMsd… #FN #FakeNews #MLP #Debat2017,,SophieBelaich,722089621618880500,860080712845860865,0,2017-05-04T10:36:36.000Z
"Rumeur sur un compte offshore : #Macron annonce avoir déposé plainte https://t.co/f81CQrs3rJ
 #FN #FakeNews #MLP #Debat2017",,SophieBelaich,722089621618880500,860082748882640896,0,2017-05-04T10:44:41.000Z
"Énorme: le #FakeNews sur le compte #OffShore de #Macron totalement démonté.
👉Ils sont mauvais, les trolls #FN https://t.co/TPRgs0DxXD",,BreakingThor,2267076421,860519842486550529,25,2017-05-05T15:41:32.000Z
Et maintenant @MLP_officiel Marine Le Pen qui lance des rumeurs de compte offshore sur Macron. Pitoyable! #FakeNews… https://t.co/NzFiEZEdHi,,terredigitale,1685282186,860106979695628290,0,2017-05-04T12:20:58.000Z
".@EmmanuelMacron @JJBourdin_RMC #Macron compte offshore #Bahamas
Le parquet a ouvert une enquête , l'a jugé, acquit… https://t.co/NmeT5uYuAF",,rticule,556953311,860096257091674112,103,2017-05-04T11:38:22.000Z
Fausse rumeur sur un compte offshore : le parquet ouvre une enquête après la plainte de Macron… https://t.co/It78oJ4aEX,,MarieMarchi,557464571,860103598046314496,1,2017-05-04T12:07:32.000Z
#2017LeDebat  Macron prévenu par Le Pen que les Russes vont lui trouver un compte offshore aux Bahamas 😂,,claire_duguet,8.38055E+17,859898971833151488,0,2017-05-03T22:34:25.000Z
@swineshine #LePen est la résistance  #AuNomDuPeuple  #MACRON détient un compte offshore secret aux Îles Caïmans. https://t.co/SQefrDDdxb,,thriftymaven,18367743,861163239329210368,0,2017-05-07T10:18:10.000Z
"Exclusif! Suite à la révélation d’un compte offshore, Macron et sa femme fuient la France.
#Presidentielle2017… https://t.co/cNWo2GCVxn",,JMill752,747029241921966100,860947813273882624,5,2017-05-06T20:02:08.000Z
@LeHuffPost Au fait vs Enquetez sur les 9000 mails et sur la possible existence de compte Offshore de #MACRON #FillonSacrifié,,COEURFEULE,543419428,862420003085275136,0,2017-05-10T21:32:06.000Z
"#Macron Accusé de posséder un compte offshore.""Une petite merde""🇫🇷 #VoteMarineLePen #Paris #Patriots #elysee2017… https://t.co/5Qb5qE7Z1K",,Ale___Cristina,3295192850,860149275245891584,3,2017-05-04T15:09:02.000Z
"Etrange la pseudo-menace de MLP sur un hypothétique compte offshore à Macron. A croire qu'elle prépare un ""coup"". 🤔#2017LeDebat",,3PatchTardis,167903122,859881765141393408,1,2017-05-03T21:26:03.000Z
"Hallucinant comme le système médiatique organise la défense de #Macron dans l'affaire du compte offshore, #Fillon doit en rêver !",,Annonay360,483062997,860378849393209344,59,2017-05-05T06:21:17.000Z
"#ecologie Présidentielle 2017 – Le compte offshore de Macron aux Bahamas, la grosse intox qui tache… https://t.co/VqmA4M6QCk",,Ake_Ecolo,185614743,860965260940804096,0,2017-05-06T21:11:28.000Z
"#ecologie Présidentielle 2017 – Le compte offshore de Macron aux Bahamas, la grosse intox qui tache… https://t.co/PikVfUDh3L",,akemoi,14215299,860965195039899648,0,2017-05-06T21:11:13.000Z
"Afin de séduire les électeurs de Fillion, Emmanuel Macron admet détenir un compte offshore aux Bahamas #MacronGate #2017LeDebat #Debat2017",,MisterWordpress,101887011,859978023650459648,9,2017-05-04T03:48:33.000Z
#macron porte plainte contre la propagation la rumeur #LaProvidenceLLC compte offshore avec un patrimoine d'ouvrier on sait ou est l'argent,,cabributarn,2326739006,860141021144993793,22,2017-05-04T14:36:14.000Z
Comment peut-on être sûr que Macron n'a pas de compte offshore si la police n'a pas enquêté? #2017ledebat,,Mister_Blu1973,4070049311,860201084538822656,1,2017-05-04T18:34:54.000Z
.@JackPosobiec journaliste américain aurait trouvé des preuves d'un compte offshore non déclaré détenu par #Macron… https://t.co/OPIC5tjuDA,,JeromeCochet,1956696552,859882063448739840,190,2017-05-03T21:27:14.000Z
#Macron porte plainte pour « faux » à la suite de la propagation d'une rumeur sur un compte offshore… https://t.co/iM1a5UXg4J,,JohanManus,291726255,860419046092795905,0,2017-05-05T09:01:01.000Z
"Le camp #Macron déconstruit point par point l'insinuation de Le Pen sur le compte offshore 
https://t.co/ms1Meb62Ld via @BFMTV",,lima_kt,193979981,860086051578273793,0,2017-05-04T10:57:48.000Z
Présidentielle : Emmanuel Macron porte plainte après des rumeurs sur un compte offshore https://t.co/nkeH7SdvVC via @franceinfo,,cingalprof,235905333,860453633158238208,0,2017-05-05T11:18:27.000Z
"#LeDebat   @MLP_officiel 
Le camp Macron déconstruit point par point la rumeur sur le compte offshore https://t.co/kOkoDG5rbP via @BFMTV",,Madjanou,568651462,860128199853961220,1,2017-05-04T13:45:17.000Z
Fausse rumeur sur un compte offshore : Macron porte plainte pour « faux » https://t.co/Kpx0FUfU79 #Desintox #JeVoteMacron #2017LeDébat,,DelabyAlexandre,1439633108,860090867553628160,0,2017-05-04T11:16:57.000Z
#24HeuresEnQuestions Pitoyable accusation d'extrémisme de #Marine parce qu'elle s'est interrogée sur un possible compte offshore de #Macron,,sunyakuza,1267905607,860172054678691841,0,2017-05-04T16:39:33.000Z
Compte offshore d’Emmanuel Macron : comment a été fabriquée la fausse info https://t.co/YcYIou1K1e https://t.co/3faJL4iBAd,,joseluiscasad11,2650655247,860232461602738176,0,2017-05-04T20:39:35.000Z
"Rumeur compte offshore #Macron annonce avoir déposé plainte pour ""faux et usage de faux"" https://t.co/RlQykteqTi https://t.co/4bYdHXlcvE",,CFTC37metal,858244992,860091579746463744,0,2017-05-04T11:19:46.000Z
Emmanuel Macron des documents fuités montrent a un compte offshore aux C... https://t.co/gufWNTDmdS via @YouTube,,patricia691503,91963845,860180016121999361,19,2017-05-04T17:11:11.000Z
#MacronGate Le compte offshore de #Macron aux Caraïbes risque de pourrir les derniers jours de la présidentielle.,,Nova153,109883502,860058904641892352,14,2017-05-04T09:09:56.000Z
"Fausse rumeur sur un compte offshore : Macron porte plainte pour « faux » 
https://t.co/yzgQe1anNm
via Le Monde",,Corteville1,1543245726,860089075130400769,2,2017-05-04T11:09:49.000Z
(L'Opinion) #Rumeur de compte offshore de #Macron : Le Pen ne regrette rien : Vidéo « J’espère qu’on.. https://t.co/lsrdhze4Nw,,titrespresse,786625296,860399525294460930,0,2017-05-05T07:43:26.000Z
👏👏👏👏👏👍👍Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore — via @lemondefr https://t.co/NMBV5B7iPp,,Patriote08500,460545935,860103264595042304,4,2017-05-04T12:06:12.000Z
Un journaliste d'investigation US prouve que #Macron a un compte offshore près des Bahamas ... Île Nivis… https://t.co/PW8ZdQMBzS,,independenza1,3388803137,860007351457329152,0,2017-05-04T05:45:05.000Z
Un journaliste d'investigation US prouve que #Macron a un compte offshore près des Bahamas ... Île Nivis #stopmacron https://t.co/MJ0sCScIBR,,independenza1,3388803137,860007017058099200,0,2017-05-04T05:43:45.000Z
Un journaliste d'investigation US prouve que #Macron a un compte offshore près des Bahamas ... Île Nivis… https://t.co/3AkeqOT4yW,,independenza1,3388803137,860007240207618048,0,2017-05-04T05:44:38.000Z
Présidentielle : Emmanuel Macron porte plainte après des rumeurs sur un compte offshore https://t.co/soANFMlRZs via @franceinfo,,AgnesThiollier,903399937,860127603059040257,3,2017-05-04T13:42:55.000Z
"Fausse rumeur sur un compte offshore : #Macron porte plainte pour « faux » 
https://t.co/hz4zXU3JCp
via Le Monde",,MrDomFree,432286700,860089162506149889,1,2017-05-04T11:10:10.000Z
"@Marion_M_Le_Pen Macron et son compte offshore est sur la défensive , on va découvrir des choses énormes dans cette affaire",,Gaullien,462965177,860109879423447040,0,2017-05-04T12:32:29.000Z
"#Macron porte plainte pour diffamation sur un compte #offshore. #Cahuzac, francmaçons #GODF, avait aussi porter pla… https://t.co/SuvpZ60QrF",,TrendingWatch,211175418,860155793546420226,0,2017-05-04T15:34:56.000Z
Emmanuel Macron a-t-il ouvert un compte offshore ? FAUX https://t.co/WNA2Gktoq3 #Crosscheck https://t.co/bvFnaUHiOU,,greglemarchand,152281738,860562608444899331,4,2017-05-05T18:31:28.000Z
Présidentielle :  Macron porte 👌👌😡➡plainte après des rumeurs sur un compte offshore https://t.co/suCjMS8sPW via @franceinfo @Mathilde_Klara,debunk,Benedicte1512,341232103,860123890563067905,1,2017-05-04T13:28:10.000Z
Présidentielle : Emmanuel Macron porte plainte après des rumeurs sur un compte offshore https://t.co/tgqlyBwpLW via @franceinfo,debunk,trinacrie,238255951,860109754068291585,0,2017-05-04T12:32:00.000Z
"Le Pen insinue que Macron a un compte offshore aux Bahamas, il porte plainte https://t.co/FDoV8mU4hj #EMMANUELMACRON",debunk,87saintyrieix,3235943063,860141126518546432,0,2017-05-04T14:36:39.000Z
Macron porte plainte pour « faux » à la suite de la propagation d’une rumeur sur un compte offshore https://t.co/bn3XKduZAm,debunk,Pivoinedautomne,2162918706,860139697615536128,0,2017-05-04T14:30:59.000Z
Le camp #Macron déconstruit point par point l'insinuation2 #LePen sur le compte offshore https://t.co/eOpHJqqzVd #France #Presidentielle2017,debunk,JrmieJ,823182360,860096030259515392,0,2017-05-04T11:37:28.000Z
"Attention, ce n'est pas parce que #Macron dément ce compte offshore et porte plainte que c'est faux",debunk,resistance75,168521753,860130171596271616,3,2017-05-04T13:53:08.000Z
Le camp #Macron déconstruit point par point l'insinuation de #LePen sur le compte offshore https://t.co/9Au6tv38kX via @BFMTV,debunk,jeanpaulmulot,478471916,860086603057856512,0,2017-05-04T11:00:00.000Z
Le camp #Macron déconstruit point par point l'insinuation de #LePen sur le compte offshore https://t.co/uVvf8bLaLA via @BFMTV,debunk,jeanpaulmulot,478471916,860086592286986240,1,2017-05-04T10:59:57.000Z
@Le_Figaro @EmmanuelMacron .@cyceon_fr invite à la prudence quant au présumé compte #offshore de Macron https://t.co/Wjj67Qopd1,debunk,cyceon_fr,2824758178,860097513692557313,0,2017-05-04T11:43:21.000Z
.@cyceon_fr invite à la prudence quant au présumé compte #offshore de Macron https://t.co/Wjj67Qopd1 #Nevis… https://t.co/UWT4uwESzp,debunk,cyceon_fr,2824758178,860091849180155906,3,2017-05-04T11:20:51.000Z
Marine Le Pen accuse Macron de détenir un compte offshore : le voici https://t.co/a5ZS5lMqk1 https://t.co/N5wjaW03vf,claim,Dreuz_1fo,15972264,860033653606420482,13,2017-05-04T07:29:36.000Z
Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/zGEIVNqfp0 https://t.co/zDwo8ypw4P,debunk,RAPMAGHollande,1449732254,860097779909234688,0,2017-05-04T11:44:25.000Z
"#LePen insinue que #Macron a un compte offshore aux Bahamas, il porte plainte https://t.co/uDHXnlaSYQ via @LExpress",debunk,ThierryFolcher,887264844,860086468143964161,0,2017-05-04T10:59:28.000Z
Le camp #Macron déconstruit point par point l'insinuation de Le Pen sur le compte offshore https://t.co/69LjdoVnYk via @BFMTV,debunk,ThierryFolcher,887264844,860087594822111233,0,2017-05-04T11:03:56.000Z
Macron porte plainte pour « faux » à la suite de la propagation d’une rumeur sur un compte offshore https://t.co/UNIm9kmxr8,debunk,Darkvadehors,2381965688,860158528010559488,0,2017-05-04T15:45:48.000Z
"@En_Marche55 @Philde_France @EnMarche_One @Europe1 @louis_aliot À propos du compte offshore de Macron, voici les pi… https://t.co/JzSfHkuwhH",undecided,PdtAfricReport,467413844,860099465780355072,0,2017-05-04T11:51:07.000Z
"@Sol121Nadia @Bornanddiealone @Europe1 @A_Addams_ @louis_aliot À propos du compte offshore de Macron, voici des pre… https://t.co/kZdCMsIlND",undecided,PdtAfricReport,467413844,860100005398499328,0,2017-05-04T11:53:15.000Z
#Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/favJl0VTEG,de,JeanNormand2012,3234502708,860102904849596416,0,2017-05-04T12:04:47.000Z
#Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/T5pEQjdoDp,debunk,JeanNormand2012,3234502708,860102907252928512,2,2017-05-04T12:04:47.000Z
.@4chan @wikileaks @Twitter @NathanDamigo L'intox (#Macron &amp; compte offshore) se retrouve ensuite publié + trad FR… https://t.co/9WzKATI3Mm,debunk,WCM_JustSocial,353463122,859927093265797121,0,2017-05-04T00:26:10.000Z
"Ya 15jours #macron lui même a prévenu qu'une histoire de compte OFFSHORE sortirait. 
Comment pouvait il le savoir ? 
 #Marine2017",undecided,koulio002,228134794,860124617998049282,1,2017-05-04T13:31:03.000Z
Macron porte plainte pour « faux » à la suite de la propagation d’une rumeur sur un compte offshore https://t.co/OTIrm5EWmJ,debunk,ariesnake,235093099,860133864781557760,0,2017-05-04T14:07:48.000Z
@ericbrunet accrédite largement l'hypothèse d'un compte offshore de #macron dans cette vidéo... pas de fumée dans f… https://t.co/zpvGsaWuNf,?,GMajorczyk,3200023317,860058083036471296,0,2017-05-04T09:06:40.000Z
"💣""Il n’existe aucun document qui prouve que Macron possède un compte offshore""
conclut l’enquête WallStreetJournal… https://t.co/eBUIIq2jXd",debunk,adrenaline1001,301480200,860606753263820800,12,2017-05-05T21:26:53.000Z
"Présidentielle : Macron n’a pas de compte offshore, les trolls de 4Chan on créé un faux grossier &gt;… https://t.co/5tfkHXkvvN",debunk,PetitBuzz,558145096,860487275255402498,0,2017-05-05T13:32:08.000Z
HOULA Un journaliste d'investigation US prouve que #Macron a un compte offshore près des Bahamas ... Île Nivis https://t.co/ybFIyhlong,claim,immoboum,366687411,859997885399748608,283,2017-05-04T05:07:28.000Z
"17 avril : #Macron lançait lui-même la rumeur de son compte offshore, avant tout le monde ! #MacronGate  https://t.co/IF5lw8NJwE",debunk,Mael_Kbl,1469842021,860167013871824900,401,2017-05-04T16:19:31.000Z
Très intéressante analyse technique des documents censés prouver l'existence d'un compte offshore de #Macron (via… https://t.co/Nbwa9tYM8g,claim,Cyrille50610,130481825,861130444816961537,2,2017-05-07T08:07:51.000Z
"#2017LeDebat #Debat2017 
🔴Des documents fuités montrent qu’Emmanuel Macron a un compte offshore aux Caraïbes??🤔🤔🤔 https://t.co/MX7qFQ9yjz",undecided,Moicedced,1211692908,859995058644422656,0,2017-05-04T04:56:14.000Z
"Pirate des #Caraibes en TT, est-ce le nouveau surnom de #Macron... avec son potentiel compte offshore au Bahamas ? ^^",claim,abnegation91,1111313209,861326319556210689,0,2017-05-07T21:06:11.000Z
Présidentielle : Emmanuel Macron porte plainte après des rumeurs sur un compte offshore https://t.co/0uW9FtJVVb vía @franceinfo,debunk,vidaplenaperu,2887463764,860188463500591105,0,2017-05-04T17:44:45.000Z
"Doc. paraphés &amp; signés par #Macron d'1 compte #offshore pour La #ProvidenceLLC à #Nevis Island
https://t.co/JTmliG3vcJ …
#Presidentielle2017",?,83Johnny,511620603,860226372559675392,0,2017-05-04T20:15:24.000Z
"🔴🇫🇷#URGENT : Après les rumeurs sur un compte offshore aux #Bahamas, #Macron porte plainte contre #LePen pour ""faux… https://t.co/waMxBB5LHo",debunk,LeGlobe_info,793842846050684900,860080918412898304,1,2017-05-04T10:37:25.000Z
"Fausse rumeur sur un compte offshore : Macron porte plainte pour « faux » 
https://t.co/91JyOYwAMf
via Le Monde",debunk,Lisa_Bordier,319169120,860087851236683776,0,2017-05-04T11:04:58.000Z
"Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore 
https://t.co/R6b921pmsF
via Le Monde",debunk,BotFille,528871738,860096463870853120,0,2017-05-04T11:39:11.000Z
Macron porte plainte pour « faux » après la propagation d’une rumeur sur un compte offshore https://t.co/fwTERU47dC,debunk,Osham62,2254113348,860099162745970688,0,2017-05-04T11:49:54.000Z
Apparement le fabulueux compte offshore de #Macron ne se trouverait pas au @IlesdesBahamas mais à #Panama selon un quotidien @washingtonpost,claim,LZankerEU,284802757,860097766667825153,1,2017-05-04T11:44:22.000Z
"@NibarFirmin @ZeOcci Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une int… https://t.co/EW5ToghFvp",debunk,superconarrd,62755751,860101456401235969,0,2017-05-04T11:59:01.000Z
"@xavinty @dupontaignan Lisez ça : «Compte offshore» de Macron aux Bahamas : de 4Chan au débat, l'itinéraire d'une i… https://t.co/hV2DFEAij1",debunk,superconarrd,62755751,860101098983608320,0,2017-05-04T11:57:36.000Z
